day_id,player_id,Predictions,Actual
2018-10-01,19283.0,5.04,15.9
2018-10-01,13857.0,8.23,12.85
2018-10-01,13857.0,6.66,12.85
2018-10-01,13857.0,17.9,12.85
2018-10-01,13857.0,7.09,12.85
2018-10-01,10572.0,20.88,39.35
2018-10-01,2815.0,8.52,17.45
2018-09-30,19328.0,5.51,13.05
2018-09-30,19307.0,3.56,0.85
2018-09-30,19256.0,22.09,11.8
2018-09-30,19134.0,6.04,6.65
2018-09-30,19109.0,0.22,-1.55
2018-09-30,19091.0,5.35,6.45
2018-09-30,19025.0,16.02,23.3
2018-09-30,18967.0,7.51,5.85
2018-09-30,16738.0,7.99,20.5
2018-09-30,15643.0,0.14,20.25
2018-09-30,14021.0,21.44,17.05
2018-09-30,13633.0,4.7,1.25
2018-09-30,13633.0,26.41,1.25
2018-09-30,13633.0,26.53,1.25
2018-09-30,13633.0,3.35,1.25
2018-09-30,11986.0,24.5,3.65
2018-09-30,11790.0,6.25,0.2
2018-09-30,7642.0,15.58,29.35
2018-09-30,6356.0,7.63,4.0
2018-09-30,6002.0,14.47,18.05
2018-09-30,5832.0,13.96,8.4
2018-09-30,4898.0,0.11,14.45
2018-09-30,2812.0,1.04,0.1
2018-09-30,2620.0,25.22,32.0
2018-09-30,351.0,11.66,14.5
2018-09-30,313.0,-4.38,-2.95
2018-09-29,19423.0,-0.05,21.55
2018-09-29,19387.0,0.49,4.7
2018-09-29,19321.0,15.78,35.35
2018-09-29,19034.0,2.6,14.7
2018-09-29,17588.0,24.29,34.3
2018-09-29,16755.0,20.1,22.95
2018-09-29,16490.0,9.47,12.2
2018-09-29,16015.0,30.41,38.0
2018-09-29,15780.0,3.08,-6.95
2018-09-29,14989.0,0.76,12.85
2018-09-29,14528.0,-0.41,-6.75
2018-09-29,13136.0,23.49,13.2
2018-09-29,12518.0,9.94,10.45
2018-09-29,12491.0,10.52,18.5
2018-09-29,11523.0,0.36,2.0
2018-09-29,11510.0,12.19,32.55
2018-09-29,10802.0,7.74,3.35
2018-09-29,10106.0,-1.09,-5.6
2018-09-29,9147.0,32.32,38.75
2018-09-29,9147.0,54.07,38.75
2018-09-29,9147.0,55.89,38.75
2018-09-29,9147.0,33.02,38.75
2018-09-29,8983.0,3.26,13.25
2018-09-29,8973.0,4.77,19.3
2018-09-29,6930.0,1.03,19.3
2018-09-29,6537.0,17.59,27.55
2018-09-29,6279.0,8.9,11.85
2018-09-29,6117.0,15.21,18.5
2018-09-29,4986.0,0.03,30.85
2018-09-29,2175.0,2.74,3.95
2018-09-28,19370.0,7.29,12.45
2018-09-28,19348.0,0.02,19.65
2018-09-28,19329.0,2.49,10.45
2018-09-28,18980.0,12.76,26.95
2018-09-28,18892.0,7.08,18.75
2018-09-28,17708.0,-0.2,13.45
2018-09-28,17406.0,9.59,17.75
2018-09-28,14901.0,17.8,31.1
2018-09-28,14737.0,9.28,7.5
2018-09-28,13279.0,0.11,7.8
2018-09-28,10099.0,11.35,30.75
2018-09-28,9670.0,6.11,9.25
2018-09-28,8928.0,9.24,23.55
2018-09-28,8432.0,5.81,-5.8
2018-09-28,7395.0,19.65,26.85
2018-09-28,7022.0,9.51,19.05
2018-09-28,6230.0,9.52,14.7
2018-09-28,6208.0,5.53,9.0
2018-09-28,5503.0,1.3,23.5
2018-09-28,4879.0,0.85,-9.7
2018-09-28,4249.0,5.04,22.55
2018-09-28,3981.0,0.47,8.0
2018-09-28,3443.0,11.03,2.75
2018-09-28,3206.0,19.92,34.15
2018-09-28,3121.0,18.87,13.85
2018-09-28,2171.0,3.63,12.1
2018-09-28,1230.0,13.71,13.95
2018-09-27,18972.0,16.89,23.95
2018-09-27,18356.0,14.78,28.5
2018-09-27,17511.0,11.02,21.75
2018-09-27,17157.0,-0.59,0.2
2018-09-27,16881.0,5.4,11.45
2018-09-27,16881.0,26.43,11.45
2018-09-27,16881.0,28.61,11.45
2018-09-27,16881.0,2.06,11.45
2018-09-27,14905.0,16.51,18.1
2018-09-27,9945.0,8.05,14.7
2018-09-27,9819.0,5.01,14.45
2018-09-27,9819.0,10.47,14.45
2018-09-27,9819.0,13.81,14.45
2018-09-27,9819.0,5.87,14.45
2018-09-27,6335.0,25.04,22.3
2018-09-27,462.0,0.85,-3.7
2018-09-26,19390.0,6.41,6.1
2018-09-26,19143.0,2.07,-2.05
2018-09-26,19109.0,0.76,-1.55
2018-09-26,19081.0,5.1,14.25
2018-09-26,16770.0,1.61,0.2
2018-09-26,16519.0,6.18,8.5
2018-09-26,14948.0,1.96,14.5
2018-09-26,14073.0,5.97,25.9
2018-09-26,13857.0,6.31,11.85
2018-09-26,13857.0,4.99,11.85
2018-09-26,13857.0,14.08,11.85
2018-09-26,13857.0,4.85,11.85
2018-09-26,13733.0,-0.55,2.6
2018-09-26,13260.0,-0.36,-8.75
2018-09-26,12641.0,16.9,23.25
2018-09-26,12540.0,2.1,8.75
2018-09-26,10572.0,15.93,34.15
2018-09-26,8240.0,0.42,22.4
2018-09-26,7479.0,1.85,5.6
2018-09-26,7282.0,1.9,-0.05
2018-09-26,6612.0,14.73,20.9
2018-09-26,5864.0,4.79,5.8
2018-09-26,4119.0,24.89,31.35
2018-09-26,2901.0,6.01,29.95
2018-09-26,2815.0,2.03,2.0
2018-09-26,1705.0,-1.77,-2.6
2018-09-25,19283.0,13.66,34.5
2018-09-25,19134.0,11.19,15.7
2018-09-25,19091.0,7.72,8.25
2018-09-25,18937.0,2.61,6.5
2018-09-25,17556.0,9.52,2.55
2018-09-25,16738.0,5.57,10.8
2018-09-25,16492.0,1.44,-3.45
2018-09-25,15643.0,0.11,-0.2
2018-09-25,15609.0,8.09,6.1
2018-09-25,15461.0,18.37,25.55
2018-09-25,15199.0,16.97,31.55
2018-09-25,15199.0,32.68,31.55
2018-09-25,15199.0,33.49,31.55
2018-09-25,15199.0,13.77,31.55
2018-09-25,11790.0,20.09,28.5
2018-09-25,9658.0,1.72,6.05
2018-09-25,7182.0,-1.48,2.6
2018-09-25,6356.0,22.77,25.1
2018-09-25,5832.0,9.85,4.05
2018-09-25,5007.0,8.05,11.05
2018-09-25,1270.0,4.42,14.05
2018-09-25,933.0,18.0,3.2
2018-09-25,412.0,27.6,29.55
2018-09-25,412.0,12.59,29.55
2018-09-25,412.0,31.05,29.55
2018-09-25,412.0,29.51,29.55
2018-09-25,313.0,2.42,23.2
2018-09-24,19256.0,25.25,8.3
2018-09-24,19025.0,19.57,20.5
2018-09-24,16755.0,27.18,34.75
2018-09-24,16490.0,22.37,30.7
2018-09-24,14021.0,31.79,30.5
2018-09-24,13208.0,1.64,-1.2
2018-09-24,13136.0,25.54,17.9
2018-09-24,11687.0,0.33,5.85
2018-09-24,11392.0,18.96,-7.1
2018-09-24,9147.0,25.09,32.0
2018-09-24,9147.0,46.74,32.0
2018-09-24,9147.0,48.29,32.0
2018-09-24,9147.0,25.52,32.0
2018-09-24,8983.0,1.7,2.45
2018-09-24,8973.0,12.16,14.95
2018-09-24,7795.0,7.97,11.05
2018-09-24,6930.0,-3.07,1.5
2018-09-24,6537.0,-3.4,-10.9
2018-09-24,5058.0,13.44,18.5
2018-09-24,4986.0,0.12,20.5
2018-09-24,4857.0,24.24,29.65
2018-09-24,2175.0,12.78,18.2
2018-09-23,19549.0,10.43,12.9
2018-09-23,19423.0,0.03,33.6
2018-09-23,19328.0,8.9,21.05
2018-09-23,19321.0,4.97,11.65
2018-09-23,19307.0,6.66,16.45
2018-09-23,18980.0,7.28,13.6
2018-09-23,16015.0,24.54,23.45
2018-09-23,15780.0,12.07,11.55
2018-09-23,14989.0,4.43,24.5
2018-09-23,14901.0,19.55,27.35
2018-09-23,14528.0,2.17,2.55
2018-09-23,13279.0,-1.15,7.65
2018-09-23,12518.0,8.89,13.2
2018-09-23,12491.0,10.18,21.95
2018-09-23,11986.0,30.33,25.1
2018-09-23,11523.0,4.75,15.65
2018-09-23,11510.0,11.18,19.65
2018-09-23,10802.0,15.32,15.05
2018-09-23,10106.0,-0.87,13.2
2018-09-23,9670.0,8.67,16.4
2018-09-23,7395.0,22.94,35.1
2018-09-23,7022.0,15.29,21.3
2018-09-23,6279.0,1.71,-5.55
2018-09-23,6117.0,8.0,14.4
2018-09-23,3154.0,-15.56,7.3
2018-09-23,2401.0,0.65,-2.8
2018-09-22,19387.0,2.08,16.7
2018-09-22,19370.0,12.29,12.95
2018-09-22,19329.0,3.81,7.05
2018-09-22,19034.0,-2.43,-0.65
2018-09-22,18972.0,15.78,19.05
2018-09-22,18892.0,-2.2,-3.75
2018-09-22,18356.0,17.07,29.1
2018-09-22,17708.0,4.68,32.5
2018-09-22,17588.0,28.73,37.35
2018-09-22,17406.0,9.38,18.85
2018-09-22,13633.0,10.85,16.85
2018-09-22,13633.0,28.37,16.85
2018-09-22,13633.0,27.22,16.85
2018-09-22,13633.0,9.18,16.85
2018-09-22,11668.0,6.41,21.25
2018-09-22,10247.0,17.36,20.85
2018-09-22,9819.0,21.67,35.35
2018-09-22,9819.0,15.83,35.35
2018-09-22,9819.0,21.8,35.35
2018-09-22,9819.0,19.03,35.35
2018-09-22,7642.0,10.11,19.65
2018-09-22,6335.0,19.91,12.45
2018-09-22,6230.0,13.78,26.5
2018-09-22,6208.0,1.11,0.9
2018-09-22,5503.0,-4.88,-3.5
2018-09-22,5296.0,-3.89,2.2
2018-09-22,4249.0,2.93,7.85
2018-09-22,3981.0,2.05,10.85
2018-09-22,3443.0,20.9,17.9
2018-09-22,3121.0,32.09,25.1
2018-09-22,462.0,4.91,9.25
2018-09-21,19348.0,0.14,11.65
2018-09-21,19160.0,7.03,15.6
2018-09-21,19081.0,4.62,18.25
2018-09-21,16881.0,10.6,13.6
2018-09-21,16881.0,26.72,13.6
2018-09-21,16881.0,27.59,13.6
2018-09-21,16881.0,4.85,13.6
2018-09-21,16519.0,6.45,9.1
2018-09-21,14948.0,4.09,8.15
2018-09-21,14905.0,1.4,-4.95
2018-09-21,14737.0,9.35,3.05
2018-09-21,13928.0,0.51,2.0
2018-09-21,13857.0,10.68,16.45
2018-09-21,13857.0,7.05,16.45
2018-09-21,13857.0,15.55,16.45
2018-09-21,13857.0,9.23,16.45
2018-09-21,12540.0,8.46,20.5
2018-09-21,10572.0,4.57,9.5
2018-09-21,10099.0,10.18,28.75
2018-09-21,9945.0,14.67,22.95
2018-09-21,8928.0,8.75,18.7
2018-09-21,7282.0,5.54,9.85
2018-09-21,6612.0,4.37,4.25
2018-09-21,5864.0,4.26,-0.85
2018-09-21,4119.0,22.09,30.15
2018-09-21,3206.0,19.8,25.05
2018-09-21,2901.0,-1.12,1.6
2018-09-21,2815.0,8.78,11.65
2018-09-21,2171.0,9.0,17.3
2018-09-21,1230.0,19.44,22.7
2018-09-21,933.0,34.98,31.05
2018-09-20,19109.0,3.28,5.65
2018-09-20,19091.0,3.24,1.3
2018-09-20,17556.0,8.69,1.5
2018-09-20,17511.0,14.17,23.9
2018-09-20,17157.0,2.24,5.4
2018-09-20,16770.0,18.81,29.9
2018-09-20,15643.0,0.39,17.5
2018-09-20,15609.0,15.15,20.5
2018-09-20,15199.0,1.2,2.4
2018-09-20,15199.0,8.05,2.4
2018-09-20,15199.0,6.27,2.4
2018-09-20,15199.0,0.8,2.4
2018-09-20,14535.0,11.86,22.5
2018-09-20,14073.0,6.04,28.25
2018-09-20,8240.0,-0.08,11.65
2018-09-20,6002.0,-0.17,7.35
2018-09-20,1705.0,6.62,17.8
2018-09-19,19283.0,17.53,37.6
2018-09-19,19256.0,31.24,23.9
2018-09-19,19025.0,6.51,2.35
2018-09-19,16738.0,13.93,28.15
2018-09-19,16492.0,-4.3,40.85
2018-09-19,15461.0,9.6,18.35
2018-09-19,14021.0,25.09,16.4
2018-09-19,13733.0,10.38,31.95
2018-09-19,13208.0,6.5,19.3
2018-09-19,8983.0,6.52,14.1
2018-09-19,7182.0,12.29,22.5
2018-09-19,6930.0,2.6,18.4
2018-09-19,6356.0,12.21,12.3
2018-09-19,5058.0,0.7,-12.0
2018-09-19,5007.0,8.41,18.4
2018-09-19,4857.0,21.72,20.65
2018-09-19,2620.0,19.88,14.95
2018-09-19,412.0,13.99,14.45
2018-09-19,412.0,7.23,14.45
2018-09-19,412.0,21.32,14.45
2018-09-19,412.0,14.07,14.45
2018-09-19,351.0,17.78,17.3
2018-09-19,313.0,-5.02,-1.3
2018-09-18,19307.0,11.79,10.45
2018-09-18,19134.0,12.42,10.85
2018-09-18,18980.0,10.54,21.25
2018-09-18,16755.0,20.37,20.15
2018-09-18,16490.0,24.47,32.15
2018-09-18,16015.0,29.27,33.95
2018-09-18,15780.0,3.09,-3.1
2018-09-18,14989.0,1.55,12.9
2018-09-18,14984.0,14.65,22.15
2018-09-18,14528.0,5.4,13.5
2018-09-18,12641.0,22.69,26.1
2018-09-18,12518.0,6.8,0.5
2018-09-18,12491.0,7.8,9.05
2018-09-18,11790.0,9.19,6.6
2018-09-18,10802.0,12.53,13.25
2018-09-18,10106.0,-0.37,-1.45
2018-09-18,9658.0,14.01,24.75
2018-09-18,9147.0,9.81,-0.45
2018-09-18,9147.0,23.19,-0.45
2018-09-18,9147.0,27.33,-0.45
2018-09-18,9147.0,8.79,-0.45
2018-09-18,8973.0,11.23,21.5
2018-09-18,7795.0,12.28,21.9
2018-09-18,7022.0,15.13,19.9
2018-09-18,5832.0,8.64,-1.45
2018-09-18,4986.0,0.17,11.9
2018-09-18,2175.0,19.54,25.9
2018-09-18,374.0,7.27,8.7
2018-09-18,318.0,11.38,14.0
2018-09-17,19549.0,17.32,26.15
2018-09-17,19423.0,-0.54,17.25
2018-09-17,19328.0,7.03,8.1
2018-09-17,19321.0,1.42,2.45
2018-09-17,18892.0,0.7,5.05
2018-09-17,18130.0,22.03,33.6
2018-09-17,14901.0,8.69,11.85
2018-09-17,12206.0,9.33,17.9
2018-09-17,11687.0,4.56,11.9
2018-09-17,11523.0,4.2,9.05
2018-09-17,11510.0,19.93,28.15
2018-09-17,9670.0,2.92,8.25
2018-09-17,7395.0,8.3,13.05
2018-09-17,6537.0,9.72,8.8
2018-09-17,6230.0,12.02,14.15
2018-09-17,5503.0,2.66,34.55
2018-09-17,4249.0,1.35,5.7
2018-09-17,3443.0,13.92,16.25
2018-09-17,462.0,11.63,15.65
2018-09-16,19390.0,22.45,37.4
2018-09-16,19387.0,6.04,13.45
2018-09-16,19370.0,19.12,8.45
2018-09-16,19329.0,5.68,-1.45
2018-09-16,19160.0,18.27,31.25
2018-09-16,19143.0,16.0,29.7
2018-09-16,19081.0,2.38,4.15
2018-09-16,19034.0,-1.59,17.8
2018-09-16,18972.0,11.39,8.1
2018-09-16,18356.0,9.48,11.65
2018-09-16,17708.0,-0.47,5.05
2018-09-16,17588.0,26.5,31.55
2018-09-16,17406.0,11.41,22.05
2018-09-16,16519.0,7.06,11.1
2018-09-16,14948.0,7.92,5.05
2018-09-16,14419.0,8.7,-1.5
2018-09-16,13857.0,24.6,30.0
2018-09-16,13857.0,14.6,30.0
2018-09-16,13857.0,24.09,30.0
2018-09-16,13857.0,22.25,30.0
2018-09-16,11668.0,9.05,16.1
2018-09-16,10247.0,17.44,15.7
2018-09-16,9945.0,12.93,22.7
2018-09-16,6612.0,17.01,19.4
2018-09-16,6335.0,17.69,10.85
2018-09-16,6208.0,5.41,10.95
2018-09-16,6117.0,9.39,15.95
2018-09-16,5296.0,11.55,26.5
2018-09-16,4119.0,24.33,26.75
2018-09-16,2815.0,9.65,18.05
2018-09-15,19348.0,2.72,22.0
2018-09-15,19109.0,1.54,-1.05
2018-09-15,17556.0,7.4,1.0
2018-09-15,16881.0,18.04,19.3
2018-09-15,16881.0,29.6,19.3
2018-09-15,16881.0,30.57,19.3
2018-09-15,16881.0,13.57,19.3
2018-09-15,14905.0,5.6,10.45
2018-09-15,14073.0,4.58,8.2
2018-09-15,13928.0,6.17,10.45
2018-09-15,13633.0,11.16,11.95
2018-09-15,13633.0,28.6,11.95
2018-09-15,13633.0,28.83,11.95
2018-09-15,13633.0,9.06,11.95
2018-09-15,12540.0,14.44,33.1
2018-09-15,11986.0,25.2,11.85
2018-09-15,10572.0,18.1,35.55
2018-09-15,10099.0,8.02,30.5
2018-09-15,9819.0,3.48,14.75
2018-09-15,9819.0,8.38,14.75
2018-09-15,9819.0,13.19,14.75
2018-09-15,9819.0,4.79,14.75
2018-09-15,8928.0,8.27,19.3
2018-09-15,7642.0,9.73,18.85
2018-09-15,7357.0,3.02,6.15
2018-09-15,7282.0,28.55,41.95
2018-09-15,6279.0,11.55,1.6
2018-09-15,5864.0,7.73,23.4
2018-09-15,5764.0,19.51,13.45
2018-09-15,3981.0,2.32,7.05
2018-09-15,3121.0,23.1,21.9
2018-09-15,2171.0,3.58,7.9
2018-09-14,19283.0,10.97,15.3
2018-09-14,19256.0,25.21,12.45
2018-09-14,17157.0,6.41,8.4
2018-09-14,16770.0,24.21,40.2
2018-09-14,16738.0,11.48,8.8
2018-09-14,16492.0,1.1,11.05
2018-09-14,15643.0,0.48,12.45
2018-09-14,15609.0,1.13,-6.85
2018-09-14,15199.0,29.44,36.75
2018-09-14,15199.0,36.41,36.75
2018-09-14,15199.0,31.5,36.75
2018-09-14,15199.0,25.24,36.75
2018-09-14,14021.0,26.39,17.9
2018-09-14,8983.0,-0.57,0.9
2018-09-14,8240.0,0.01,5.15
2018-09-14,7182.0,18.01,29.3
2018-09-14,6930.0,-0.42,11.95
2018-09-14,6356.0,20.28,28.35
2018-09-14,6002.0,-3.17,3.9
2018-09-14,5058.0,11.03,14.7
2018-09-14,5007.0,1.39,-12.05
2018-09-14,4898.0,0.66,-4.65
2018-09-14,4857.0,14.04,-0.05
2018-09-14,2901.0,1.16,10.8
2018-09-14,1705.0,21.53,33.95
2018-09-14,1230.0,16.78,17.9
2018-09-14,412.0,14.73,14.7
2018-09-14,412.0,7.71,14.7
2018-09-14,412.0,19.99,14.7
2018-09-14,412.0,14.92,14.7
2018-09-14,351.0,3.45,-0.2
2018-09-13,19091.0,5.41,4.15
2018-09-13,18980.0,15.55,27.9
2018-09-13,17511.0,1.69,-0.7
2018-09-13,14737.0,2.92,4.5
2018-09-13,14535.0,0.2,0.1
2018-09-13,11790.0,12.72,10.8
2018-09-13,10802.0,10.53,20.25
2018-09-13,9658.0,16.08,20.7
2018-09-13,8973.0,14.48,23.3
2018-09-13,4257.0,1.68,3.0
2018-09-13,2175.0,1.89,-2.4
2018-09-13,2123.0,0.47,20.05
2018-09-13,313.0,-4.71,-6.2
2018-09-12,19321.0,0.02,-10.4
2018-09-12,19307.0,11.8,16.85
2018-09-12,19134.0,1.91,0.35
2018-09-12,18130.0,21.32,28.75
2018-09-12,16755.0,17.78,19.85
2018-09-12,16519.0,10.52,11.9
2018-09-12,16490.0,10.8,14.75
2018-09-12,16015.0,27.43,27.0
2018-09-12,15461.0,4.1,-2.2
2018-09-12,14989.0,2.44,18.25
2018-09-12,14984.0,17.91,22.7
2018-09-12,14528.0,1.52,3.3
2018-09-12,13733.0,8.72,27.85
2018-09-12,13208.0,9.18,22.95
2018-09-12,12641.0,-1.25,3.1
2018-09-12,12518.0,13.11,16.25
2018-09-12,12491.0,16.45,26.75
2018-09-12,9670.0,8.25,17.3
2018-09-12,7795.0,10.72,21.3
2018-09-12,7395.0,8.6,17.65
2018-09-12,6537.0,5.2,7.6
2018-09-12,5832.0,5.79,-1.45
2018-09-12,4249.0,2.26,2.2
2018-09-12,3443.0,27.82,30.5
2018-09-12,3206.0,16.08,21.3
2018-09-12,2699.0,1.39,-0.9
2018-09-12,2620.0,28.13,39.8
2018-09-12,318.0,8.95,13.65
2018-09-11,19549.0,11.66,16.55
2018-09-11,19423.0,-1.3,15.9
2018-09-11,19390.0,21.08,19.45
2018-09-11,19328.0,5.02,8.7
2018-09-11,19160.0,4.51,18.25
2018-09-11,19081.0,3.72,9.4
2018-09-11,19025.0,19.78,16.55
2018-09-11,18972.0,10.99,10.65
2018-09-11,18892.0,13.41,19.45
2018-09-11,17406.0,5.15,29.35
2018-09-11,14948.0,22.63,38.65
2018-09-11,14901.0,12.77,21.5
2018-09-11,14419.0,8.1,1.25
2018-09-11,13857.0,20.29,20.2
2018-09-11,13857.0,10.13,20.2
2018-09-11,13857.0,19.13,20.2
2018-09-11,13857.0,18.31,20.2
2018-09-11,12206.0,19.29,27.25
2018-09-11,11687.0,6.38,14.25
2018-09-11,11510.0,9.07,7.8
2018-09-11,6612.0,5.78,6.6
2018-09-11,6542.0,30.73,29.85
2018-09-11,6335.0,12.97,-9.85
2018-09-11,6230.0,6.97,-12.7
2018-09-11,5503.0,17.03,19.1
2018-09-11,5296.0,10.41,19.9
2018-09-11,4643.0,-2.15,-1.7
2018-09-11,4119.0,24.67,21.7
2018-09-11,3154.0,-15.25,15.3
2018-09-11,2815.0,9.75,9.7
2018-09-11,462.0,13.02,28.5
2018-09-10,19387.0,6.86,18.7
2018-09-10,19329.0,12.2,22.25
2018-09-10,19143.0,4.79,2.35
2018-09-10,19034.0,-4.3,29.95
2018-09-10,18578.0,8.19,11.05
2018-09-10,18356.0,17.05,22.8
2018-09-10,17708.0,-0.34,1.85
2018-09-10,17588.0,27.36,30.75
2018-09-10,14073.0,4.8,-2.75
2018-09-10,11668.0,12.3,22.25
2018-09-10,11523.0,15.68,23.1
2018-09-10,10572.0,11.46,27.6
2018-09-10,9945.0,11.94,19.05
2018-09-10,9819.0,14.69,26.7
2018-09-10,9819.0,12.51,26.7
2018-09-10,9819.0,16.43,26.7
2018-09-10,9819.0,13.89,26.7
2018-09-10,9147.0,30.91,35.2
2018-09-10,9147.0,47.53,35.2
2018-09-10,9147.0,49.49,35.2
2018-09-10,9147.0,31.76,35.2
2018-09-10,7022.0,11.02,19.1
2018-09-10,6279.0,15.51,14.85
2018-09-10,6208.0,-0.47,-2.6
2018-09-10,6117.0,13.27,18.75
2018-09-09,19245.0,9.34,-11.05
2018-09-09,19109.0,3.27,3.05
2018-09-09,17556.0,11.78,13.65
2018-09-09,14905.0,5.99,2.1
2018-09-09,14021.0,35.72,35.85
2018-09-09,13928.0,9.89,22.8
2018-09-09,13633.0,17.6,20.25
2018-09-09,13633.0,28.48,20.25
2018-09-09,13633.0,25.5,20.25
2018-09-09,13633.0,15.63,20.25
2018-09-09,10099.0,6.52,22.75
2018-09-09,8983.0,17.06,25.3
2018-09-09,8928.0,4.42,5.15
2018-09-09,7642.0,8.18,20.7
2018-09-09,7282.0,6.46,10.7
2018-09-09,5864.0,4.91,9.55
2018-09-09,5764.0,17.19,17.75
2018-09-09,3981.0,11.54,20.25
2018-09-09,3121.0,31.93,33.1
2018-09-09,2401.0,5.47,14.25
2018-09-09,2171.0,1.2,5.25
2018-09-09,351.0,14.77,16.4
2018-09-08,19370.0,14.06,1.6
2018-09-08,19283.0,15.31,27.25
2018-09-08,19256.0,26.05,13.85
2018-09-08,18980.0,10.2,12.1
2018-09-08,16881.0,16.83,20.15
2018-09-08,16881.0,26.91,20.15
2018-09-08,16881.0,25.89,20.15
2018-09-08,16881.0,12.18,20.15
2018-09-08,16738.0,12.18,44.95
2018-09-08,16492.0,1.43,11.7
2018-09-08,15643.0,0.9,15.45
2018-09-08,15609.0,19.79,25.3
2018-09-08,15199.0,15.39,28.75
2018-09-08,15199.0,25.6,28.75
2018-09-08,15199.0,23.64,28.75
2018-09-08,15199.0,12.37,28.75
2018-09-08,14535.0,13.26,36.35
2018-09-08,12540.0,0.56,-2.55
2018-09-08,11986.0,23.06,5.7
2018-09-08,10247.0,5.98,2.25
2018-09-08,8240.0,1.62,16.5
2018-09-08,7479.0,3.38,5.65
2018-09-08,7182.0,3.96,9.3
2018-09-08,6930.0,5.29,15.9
2018-09-08,6356.0,8.14,5.25
2018-09-08,5898.0,1.66,-4.05
2018-09-08,5007.0,6.31,13.2
2018-09-08,4857.0,17.02,8.45
2018-09-08,2901.0,10.53,32.2
2018-09-08,2123.0,-0.05,13.05
2018-09-08,1705.0,14.26,19.9
2018-09-08,1230.0,10.42,7.4
2018-09-07,16770.0,17.57,24.95
2018-09-07,16480.0,16.89,21.0
2018-09-07,16015.0,22.7,29.6
2018-09-07,14528.0,1.35,8.85
2018-09-07,13733.0,0.56,3.15
2018-09-07,13208.0,11.18,16.75
2018-09-07,13136.0,28.94,25.65
2018-09-07,12518.0,13.98,18.55
2018-09-07,12491.0,9.02,22.55
2018-09-07,10802.0,16.9,33.35
2018-09-07,8973.0,11.62,15.35
2018-09-07,7795.0,10.38,13.3
2018-09-07,6537.0,10.56,10.7
2018-09-07,6002.0,9.64,15.9
2018-09-07,5832.0,17.68,7.05
2018-09-07,5058.0,0.55,-6.85
2018-09-07,4249.0,5.77,7.45
2018-09-07,3443.0,20.56,22.25
2018-09-07,3206.0,16.97,24.75
2018-09-07,2620.0,9.98,15.65
2018-09-07,2175.0,3.8,16.6
2018-09-07,412.0,19.23,19.7
2018-09-07,412.0,8.15,19.7
2018-09-07,412.0,22.39,19.7
2018-09-07,412.0,19.17,19.7
2018-09-07,318.0,7.42,8.25
2018-09-06,19390.0,16.54,6.6
2018-09-06,19348.0,6.69,13.45
2018-09-06,19160.0,18.62,38.6
2018-09-06,19091.0,1.13,3.35
2018-09-06,16490.0,16.97,19.3
2018-09-06,14989.0,2.72,18.4
2018-09-06,7395.0,16.11,18.7
2018-09-06,6612.0,9.63,15.7
2018-09-05,19549.0,17.09,22.4
2018-09-05,19329.0,14.55,23.1
2018-09-05,19328.0,15.73,27.95
2018-09-05,19081.0,9.87,16.45
2018-09-05,18972.0,14.99,16.5
2018-09-05,18892.0,9.44,21.1
2018-09-05,18130.0,15.8,29.35
2018-09-05,16755.0,21.84,25.55
2018-09-05,15461.0,18.49,23.9
2018-09-05,14984.0,2.32,-2.85
2018-09-05,14901.0,14.57,19.35
2018-09-05,14419.0,11.89,7.9
2018-09-05,13857.0,19.47,23.1
2018-09-05,13857.0,9.22,23.1
2018-09-05,13857.0,17.42,23.1
2018-09-05,13857.0,17.47,23.1
2018-09-05,12641.0,4.37,10.4
2018-09-05,11510.0,7.43,11.85
2018-09-05,9658.0,0.11,-4.05
2018-09-05,9147.0,30.14,33.35
2018-09-05,9147.0,45.17,33.35
2018-09-05,9147.0,46.77,33.35
2018-09-05,9147.0,31.75,33.35
2018-09-05,6230.0,17.49,23.35
2018-09-05,5503.0,8.09,10.1
2018-09-05,5296.0,-4.79,-1.95
2018-09-05,3273.0,-1.5,-3.35
2018-09-05,2815.0,16.24,23.45
2018-09-05,2699.0,0.71,-1.2
2018-09-05,612.0,3.99,8.65
2018-09-04,19321.0,4.89,15.75
2018-09-04,19307.0,19.12,30.2
2018-09-04,19143.0,0.56,5.0
2018-09-04,19109.0,5.37,4.25
2018-09-04,17588.0,19.89,24.4
2018-09-04,17511.0,15.54,21.8
2018-09-04,14021.0,28.72,28.4
2018-09-04,13633.0,9.49,10.65
2018-09-04,13633.0,22.2,10.65
2018-09-04,13633.0,19.41,10.65
2018-09-04,13633.0,7.16,10.65
2018-09-04,12206.0,8.65,12.7
2018-09-04,11790.0,9.05,7.75
2018-09-04,11668.0,10.74,20.5
2018-09-04,11523.0,7.62,22.9
2018-09-04,10841.0,0.88,3.75
2018-09-04,10572.0,18.8,38.2
2018-09-04,9945.0,3.97,0.35
2018-09-04,9670.0,14.26,24.15
2018-09-04,7642.0,6.91,14.45
2018-09-04,7282.0,21.61,25.9
2018-09-04,7022.0,0.95,-0.25
2018-09-04,6208.0,13.0,25.25
2018-09-04,5864.0,12.94,25.15
2018-09-04,4647.0,21.3,24.5
2018-09-04,3154.0,-17.92,4.75
2018-09-04,3121.0,32.8,34.0
2018-09-04,462.0,2.84,0.55
2018-09-03,19256.0,30.76,25.35
2018-09-03,19109.0,4.67,3.65
